TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg
20/07/2020 04:00:00,33684,13.7,0.03633921,0,0,0,0,0,6.341,97.1,0.643,40.41,16.26,1004.042,0.0003668841,0.01207956
20/07/2020 05:00:00,33685,13.71,0.0002488988,0,0,0,0,0,6.068,97.2,0.673,47.63,16.37,1003.772,0.000458605,0.01208035
20/07/2020 06:00:00,33686,13.71,0.01568062,0,0,0,0,0,5.881,96.5,0.937,35.14,18.4,1003.442,0.000550326,0.01209755
20/07/2020 07:00:00,33687,13.7,0,0,0,0,0,0,6.109,93.4,0.775,44.75,19.44,1003.497,0.0005273958,0.01209286
20/07/2020 08:00:00,33688,13.7,0,0,1.776873,1.935735,1.420386,0,5.764,92.7,0.719,41.31,28.85,1003.934,0.03215968,0.02850557
20/07/2020 09:00:00,33689,13.71,351.4851,0,25.77161,84.54419,94.00647,350.0358,6.505,89.4,0.9,51.67,29.43,1004.533,0.7138376,0.3375458
20/07/2020 10:00:00,33690,13.71,726.4706,0,43.15729,262.8861,249.5885,722.7582,11.59,66.52,0.681,28.37,20.2,1004.644,2.889912,0.9532804
20/07/2020 11:00:00,33691,13.7,821.5145,0,52.31568,413.3065,90.55745,823.3864,15.5,65.37,1.308,296.5,56.44,1004.674,6.256544,1.58935
20/07/2020 12:00:00,33692,13.71,864.2768,0,56.52277,518.6376,50.94069,868.7216,17.27,58.43,0.943,230.7,27.05,1004.486,9.694283,2.098273
20/07/2020 13:00:00,33693,13.71,874.4351,0,60.89309,566.4365,55.17789,877.3381,18.79,57.28,1.247,221.9,27.08,1003.714,11.63247,2.340021
20/07/2020 14:00:00,33694,13.71,867.6407,0,60.9839,554.6775,54.95267,868.6541,20.15,50.29,1.22,235.7,30.17,1002.893,11.27974,2.284806
20/07/2020 15:00:00,33695,13.71,835.7046,0,59.40423,482.7533,53.38772,832.2575,20.87,54.11,1.492,236,32.52,1002.118,8.864908,1.95419
20/07/2020 16:00:00,33696,13.71,767.4981,0,54.64899,358.3084,102.0415,755.7919,20.39,52.51,1.662,232.6,31.32,1001.732,5.282462,1.40284
20/07/2020 17:00:00,33697,13.71,632.9781,0,42.20701,197.5558,203.034,605.1185,19.8,53.86,1.329,224.4,28.06,1001.591,2.051309,0.7389147
20/07/2020 18:00:00,33698,13.71,263.1175,0,15.63976,43.95337,45.04622,189.2828,18.77,71.5,0.401,208.2,42.5,1001.446,0.325468,0.1927455
20/07/2020 19:00:00,33699,13.71,0.07188571,0,0,0,0.006907125,0,14.53,83.6,1.07,80,17.78,1001.623,0.001478802,0.01371841
20/07/2020 20:00:00,33700,13.71,0.01119469,0,0,0,0,0,12.45,82.7,1.641,72.68,14.43,1001.49,1.146513E-05,0.01213431
20/07/2020 21:00:00,33701,13.7,0.01866116,0,0,0,0,0,11.06,83.4,1.365,64.87,22.47,1001.32,1.146513E-05,0.01213978
20/07/2020 22:00:00,33702,13.7,0,0,0,0,0,0,10.3,82.8,0.784,46.6,22.8,1001.133,1.146513E-05,0.01213352
20/07/2020 23:00:00,33703,13.7,0.01368485,0,0,0.008077409,0,0,10.58,72.88,0.971,32.69,30.34,1000.775,1.146513E-05,0.01211632
21/07/2020 00:00:00,33704,13.71,0.01343604,0,0,0,0,0,9.76,78.07,0.455,40.85,24.13,1001.078,3.439538E-05,0.01211397
21/07/2020 01:00:00,33705,13.71,0.0286159,0,0,0,0,0,9.2,75.22,0.724,63.58,21.45,1001.137,3.439538E-05,0.01211476
21/07/2020 02:00:00,33706,13.71,0.04404887,0,0,0,0,0,9.36,76.32,1.218,40.51,17.17,1000.789,4.586051E-05,0.01211867
21/07/2020 03:00:00,33707,13.71,0.03932369,0,0,0,0,0,10.35,68.53,1.402,41.28,22.16,1000.512,1.146513E-05,0.01210303
21/07/2020 04:00:00,33708,13.71,0.04529315,0,0,0.003314697,0,0,11.81,61.4,1.503,36.84,27.18,1000.283,0,0.01208973
21/07/2020 05:00:00,33709,13.71,0.02463395,0,0,0,0,0,11.36,63.61,1.272,49.19,20.07,1000.187,0,0.01209677
21/07/2020 06:00:00,33710,13.71,0.03010888,0,0,0,0,0,12.06,55.91,1.36,41.66,19.7,999.9553,1.146513E-05,0.01209286
21/07/2020 07:00:00,33711,13.7,0.05026414,0,0,0.01284199,0,0,13.36,50.77,1.225,32.3,25.24,1000.202,0,0.01207409
21/07/2020 08:00:00,33712,13.7,0.1102254,0,1.760337,1.576546,1.909179,0,12.88,61.64,1.348,48.79,20.34,1000.761,0.02569335,0.02830147
21/07/2020 09:00:00,33713,13.71,280.192,0,31.6023,77.91226,73.47686,269.8737,12.99,59.14,1.457,50.18,71.64,1002.067,0.6384584,0.3139326
21/07/2020 10:00:00,33714,13.71,628.9468,0,55.03905,243.8454,230.7264,614.757,16.68,45.73,1.427,60.26,37.02,1002.751,2.670686,0.8963259
21/07/2020 11:00:00,33715,13.7,744.0671,0,68.7563,394.4139,84.84564,737.7319,20.58,31.01,1.619,26.36,32.51,1003.129,6.001649,1.549904
21/07/2020 12:00:00,33716,13.71,787.4943,0,81.63904,501.6317,70.18784,786.0042,21.95,27.57,3.307,11.6,31.91,1002.984,9.103461,2.016007
21/07/2020 13:00:00,33717,13.7,804.4141,0,85.66591,551.2783,74.49257,803.8346,22.25,29.81,4.045,355.7,28.1,1002.855,10.74693,2.231848
21/07/2020 14:00:00,33718,13.71,807.7887,0,81.92559,543.2194,71.41549,807.766,21.68,37.38,3.503,339.2,25.48,1002.875,10.53566,2.215469
21/07/2020 15:00:00,33719,13.71,781.7296,0,76.18338,475.0706,66.42501,779.5587,21.47,37.29,2.998,351.1,25.22,1002.555,8.269666,1.90753
21/07/2020 16:00:00,33720,13.71,712.0384,0,66.61239,350.4552,93.06038,701.5249,21.56,45.91,2.472,340.5,27.71,1002.485,4.907501,1.359062
21/07/2020 17:00:00,33721,13.71,550.9145,0,52.33889,189.9866,190.447,527.3188,20.49,60.14,2.343,321.4,27.57,1002.808,1.911671,0.7116503
21/07/2020 18:00:00,33722,13.71,199.5882,0,20.89187,43.3489,43.34614,152.615,18.31,70.57,1.531,355.4,40.72,1003.249,0.3142638,0.1891058
21/07/2020 19:00:00,33723,13.71,0.001492461,0,0,0,0.009081584,0,15.75,82.5,0.498,14.62,42.01,1003.889,0.001134662,0.01382179
21/07/2020 20:00:00,33724,13.71,0,0,0,0,0,0,13.22,88.5,0.659,65.77,25.22,1004.613,0,0.01213274
21/07/2020 21:00:00,33725,13.7,0,0,0,0,0,0,11.66,89.8,1.263,68.31,18.58,1004.966,0,0.01214838
21/07/2020 22:00:00,33726,13.7,0.01567538,0,0,0,0,0,11.38,93.3,0.913,144.9,76.96,1005.45,0,0.01213587
21/07/2020 23:00:00,33727,13.7,0,0,0,0,0,0,11.03,94,1.003,70.66,27.56,1006.073,0,0.01212414
22/07/2020 00:00:00,33728,13.71,0.001244078,0,0,0,0,0,10.51,94.4,1.02,72.07,19.77,1006.371,1.146513E-05,0.01214213
22/07/2020 01:00:00,33729,13.71,0.0004976311,0,0,0,0,0,9.78,95.3,1.166,74.03,25.35,1006.229,1.146513E-05,0.01211867
22/07/2020 02:00:00,33730,13.7,0,0,0,0,0,0,8.97,95,0.595,67.32,17.84,1005.83,2.293025E-05,0.01212336
22/07/2020 03:00:00,33731,13.71,0.03657828,0,0,0,0,0,8.33,94.5,1.316,77.38,18.89,1005.817,3.439538E-05,0.01210615
22/07/2020 04:00:00,33732,13.7,0,0,0,0,0,0,8.23,95.4,1.305,74.39,10.2,1005.495,2.293025E-05,0.01209833
22/07/2020 05:00:00,33733,13.7,0,0,0,0,0,0,7.701,90.4,1.49,73.74,12.69,1005.273,0.0001490466,0.0120913
22/07/2020 06:00:00,33734,13.71,0.01194714,0,0,0,0,0,8.19,95.1,1.358,72.59,15.61,1005.17,5.732563E-05,0.01209364
22/07/2020 07:00:00,33735,13.71,0,0,0,0,0,0,7.181,96.3,1.221,75.04,15.07,1005.456,0.0003095584,0.0120999
22/07/2020 08:00:00,33736,13.7,0.000995595,0,2.01697,1.985014,1.860666,0,7.324,96,1.46,81.9,15.19,1005.888,0.03163228,0.02910615
22/07/2020 09:00:00,33737,13.7,291.996,0,30.89025,79.98936,76.92229,284.2946,7.706,91.1,0.992,67.14,13.17,1005.994,0.6657225,0.3243731
22/07/2020 10:00:00,33738,13.71,640.1059,0,54.68454,251.6944,229.8142,636.4567,11.57,75.12,1.096,74.68,14.26,1006.054,2.63957,0.903403
22/07/2020 11:00:00,33739,13.71,748.5297,0,65.54675,397.2915,70.07098,747.6351,16.97,67.01,0.095,135.1,18.3,1005.989,5.705929,1.511507
22/07/2020 12:00:00,33740,13.71,798.5523,0,73.47109,501.7335,63.43272,797.0297,18.08,64.48,0.561,217.7,20.28,1005.883,8.834212,1.996516
22/07/2020 13:00:00,33741,13.7,816.3867,0,78.05902,551.8617,68.91161,814.4069,19.21,66.55,1.451,226.6,31.68,1005.574,10.59473,2.232518
22/07/2020 14:00:00,33742,13.71,781.2957,0,89.4643,537.1953,77.76802,779.9432,18.95,73.65,2.278,234.7,32.85,1005.34,10.07493,2.152778
22/07/2020 15:00:00,33743,13.71,760.4328,0,82.52947,471.4228,71.542,756.5454,18.85,65.85,2.193,246.3,31.17,1005.216,8.014956,1.872613
22/07/2020 16:00:00,33744,13.71,694.5156,0,71.92586,349.53,85.22842,682.1251,18.11,70.61,2.149,236.7,34.13,1005.328,4.831574,1.345369
22/07/2020 17:00:00,33745,13.71,550.9286,0,53.69154,191.4618,190.3888,522.915,17.16,80.8,1.915,235.9,33.44,1005.305,1.913811,0.7106578
22/07/2020 18:00:00,33746,13.71,185.0975,0,21.75195,43.31219,43.32545,148.8278,15.33,89.8,1.156,265.1,32.57,1005.557,0.33046,0.1915375
22/07/2020 19:00:00,33747,13.71,0,0,0,0,0.002430647,0,13.47,95.2,1.094,181.9,69.55,1005.442,0.002717234,0.01401972
22/07/2020 20:00:00,33748,13.71,0.04503561,0,0,0.001035565,0,0,12.71,96.8,0.264,114.3,33.76,1006.142,0,0.01213118
22/07/2020 21:00:00,33749,13.71,0.1398343,0,0,0,0,0,12.55,97.5,0.884,88.8,44.58,1006.481,1.146513E-05,0.01213587
22/07/2020 22:00:00,33750,13.71,0.3470977,0,0,0,0,0,12.08,98.2,1.239,84.7,18.11,1006.625,0,0.01213665
22/07/2020 23:00:00,33751,13.71,0.05473942,0,0,0,0,0,10.49,98.8,0.77,100.7,39,1006.701,1.146513E-05,0.01213274
23/07/2020 00:00:00,33752,13.7,0.04304508,0,0,0,0,0,9.68,98,1.127,83.2,18.96,1006.603,1.146513E-05,0.01213118
23/07/2020 01:00:00,33753,13.71,0,0,0,0,0,0,8.77,97.2,0.944,72.74,10.27,1006.386,4.586051E-05,0.01213118
23/07/2020 02:00:00,33754,13.71,0,0,0,0,0,0,8.16,95.1,1.469,74.41,14.64,1006.071,6.879075E-05,0.01211554
23/07/2020 03:00:00,33755,13.7,0.0002490256,0,0,0,0,0,7.653,90.9,1.573,74.84,10.93,1006.041,6.882899E-05,0.01210846
23/07/2020 04:00:00,33756,13.71,0,0,0,0,0,0,7.613,86.7,1.765,79.29,11.87,1005.999,8.025589E-05,0.01210459
23/07/2020 05:00:00,33757,13.71,0.006969165,0,0,0,0,0,7.502,87.9,1.486,78.66,11.17,1005.82,8.025589E-05,0.01208895
23/07/2020 06:00:00,33758,13.7,0.02613437,0,0,0,0,0,7.016,89.6,1.459,72.87,17.02,1005.753,0.0001490466,0.01209833
23/07/2020 07:00:00,33759,13.7,0,0,0,0,0,0,6.828,87.9,0.979,65.44,15.05,1005.482,0.000183442,0.01207878
23/07/2020 08:00:00,33760,13.71,0,0,2.181698,2.23011,1.911736,0,6.638,91.4,0.948,42.3,16.77,1005.363,0.03478519,0.03063497
23/07/2020 09:00:00,33761,13.71,323.7502,0,28.95835,84.11032,80.71265,316.1077,7.958,76.53,0.771,39.41,9.69,1005.699,0.7051989,0.3381713
23/07/2020 10:00:00,33762,13.7,678.8831,0,48.60091,257.5011,226.3204,671.0071,13.7,66.09,0.347,36.95,24.35,1005.925,2.794001,0.9381563
23/07/2020 11:00:00,33763,13.71,776.9222,0,57.7019,404.8246,57.8724,777.2939,16.46,56.1,0.455,257,29.93,1006.312,6.041273,1.565081
23/07/2020 12:00:00,33764,13.71,829.0273,0,64.19078,513.3198,57.12733,831.3285,18.23,51.13,1.273,219.4,22.71,1006.281,9.40295,2.081398
23/07/2020 13:00:00,33765,13.71,848.9854,0,65.03915,563.3151,58.02713,852.0869,20.42,48.66,0.927,214.2,26.36,1005.885,11.34346,2.328353
23/07/2020 14:00:00,33766,13.71,846.657,0,61.76476,550.3479,54.4831,847.0136,22.65,42,0.432,247.4,26.97,1005.074,11.1212,2.276899
23/07/2020 15:00:00,33767,13.71,816.7862,0,58.67501,478.34,51.91446,811.8318,24,40.86,0.706,215.6,22.34,1004.461,8.783491,1.941369
23/07/2020 16:00:00,33768,13.7,768.0938,0,50.09719,358.8709,57.74866,753.7444,25.48,40.61,0.449,215.5,14.21,1004.169,5.330473,1.414433
23/07/2020 17:00:00,33769,13.71,630.8088,0,41.7935,198.7041,197.2959,591.7715,22.7,71.32,1.913,221.5,23.51,1004.146,2.091495,0.7550817
23/07/2020 18:00:00,33770,13.71,248.4843,0,18.52714,46.77973,48.41412,188.0022,19.09,74.57,0.857,211.5,25.43,1004.408,0.343774,0.2029863
23/07/2020 19:00:00,33771,13.71,0,0,0.001988648,0,0.02072121,0,16.06,84.1,0.529,121,36.8,1004.428,0.001409731,0.01427746
23/07/2020 20:00:00,33772,13.71,0,0,0,0,0,0,13.53,80.8,0.671,59.98,20.25,1004.491,0,0.01213743
23/07/2020 21:00:00,33773,13.7,0.005971568,0,0,0,0,0,12.6,72.85,1.183,57.7,23.37,1004.675,0,0.01214056
23/07/2020 22:00:00,33774,13.7,0.02736971,0,0,0,0,0,12.41,65.24,1.459,43.49,18.53,1004.44,0,0.01213665
23/07/2020 23:00:00,33775,13.7,0.04777259,0,0,0.1888871,0,0,15.87,40.29,2.213,65.57,22.72,1004.149,0,0.01213352
24/07/2020 00:00:00,33776,13.71,0.1443092,0,0,0,0.006141715,0,16.32,55.2,1.931,61.04,26.89,1003.885,0,0.01212179
24/07/2020 01:00:00,33777,13.71,0.1057462,0,0,0,0,0,15.42,52.76,1.422,54.89,27.44,1003.788,0,0.01212961
24/07/2020 02:00:00,33778,13.71,0.05349534,0,0,0,0,0,13.98,45.85,1.482,21.63,25.66,1003.426,0,0.0121257
24/07/2020 03:00:00,33779,13.71,0.03781996,0,0,0,0,0,15.34,47.53,0.968,40.88,40.82,1003.164,0,0.01213352
24/07/2020 04:00:00,33780,13.71,0,0,0,0.01677616,0,0,17.24,37.94,1.038,0.875,17.34,1002.977,0,0.01212023
24/07/2020 05:00:00,33781,13.7,0.03209721,0,0,0,0,0,15.43,38.45,0.865,21.76,25.74,1002.878,0,0.01212336
24/07/2020 06:00:00,33782,13.71,0,0,0,0.06627618,0,0,17.93,31.17,0.674,7.892,32.76,1002.78,0,0.01213978
24/07/2020 07:00:00,33783,13.71,0.00447868,0,0,0.0857448,0,0,18.19,19.61,1.574,79.15,21.36,1002.833,0,0.01212961
24/07/2020 08:00:00,33784,13.71,0,0,1.725085,1.780421,1.627119,0,22.11,18.73,2.823,67.2,18.74,1002.744,0.01649724,0.03091947
24/07/2020 09:00:00,33785,13.7,287.5515,0,31.79967,80.25012,78.0403,270.8112,23.71,15.97,3.15,51.98,22.7,1002.855,0.6528881,0.3279929
24/07/2020 10:00:00,33786,13.71,604.4548,0,62.1799,245.9968,209.6591,584.3276,25.51,16.86,3.521,46.45,27.73,1003.215,2.739578,0.8824787
24/07/2020 11:00:00,33787,13.71,719.1678,0,80.44532,400.4753,74.78396,711.3139,26.14,16.37,3.342,39.71,29.21,1003.498,5.982076,1.490798
24/07/2020 12:00:00,33788,13.71,783.5409,0,87.03893,512.1046,77.40468,782.0646,26.71,16.9,3.573,26.52,29.58,1003.503,9.249275,1.980959
24/07/2020 13:00:00,33789,13.71,813.4477,0,87.5673,566.3703,78.24822,814.677,26.72,18.94,3.746,26.63,32.31,1003.265,11.18439,2.233097
24/07/2020 14:00:00,33790,13.71,807.6382,0,88.12549,556.8215,78.81032,808.3379,26.76,20.08,3.922,21.12,28.69,1002.809,10.85804,2.191527
24/07/2020 15:00:00,33791,13.71,772.5787,0,82.98916,483.023,74.02924,769.3566,26.85,23.75,3.277,3.283,29.44,1002.361,8.497055,1.87246
24/07/2020 16:00:00,33792,13.71,704.6541,0,71.75688,357.468,70.70067,692.3511,26.46,29.23,2.919,357.8,26.1,1002.008,5.104225,1.348697
24/07/2020 17:00:00,33793,13.71,580.9194,0,51.47542,198.3468,184.3706,549.9166,25.79,34.35,2.4,2.473,23.36,1002.016,2.039236,0.7334434
24/07/2020 18:00:00,33794,13.71,243.7039,0,19.75785,47.82232,48.74836,186.6071,24.08,38.6,1.21,19.11,32.58,1002.308,0.3182278,0.204827
24/07/2020 19:00:00,33795,13.71,0.1956871,0,0,0,0.04411408,0,19.17,52.96,1.529,77.18,13.16,1002.405,0,0.01444733
24/07/2020 20:00:00,33796,13.71,0.1007306,0,0,0,0,0,16.15,61.86,1.432,55.36,19.61,1002.312,0,0.01204768
24/07/2020 21:00:00,33797,13.71,0,0,0,0,0,0,13.66,55.19,1.074,60.57,18.39,1002.521,0,0.01211844
24/07/2020 22:00:00,33798,13.71,0.002487639,0,0,0,0,0,13.11,56.95,1.312,52.5,26.9,1002.66,0,0.01213665
24/07/2020 23:00:00,33799,13.71,0,0,0,0,0,0,13.3,54.14,1.168,32.29,23.51,1002.594,0,0.01213274
25/07/2020 00:00:00,33800,13.71,0.03159957,0,0,0,0,0,13.28,57.86,1.296,66.45,22.33,1002.333,0,0.01213587
25/07/2020 01:00:00,33801,13.71,0.003732233,0,0,0,0,0,12.54,61.53,0.727,48.46,21.29,1002.185,0,0.01215073
25/07/2020 02:00:00,33802,13.7,0.01418249,0,0,0,0,0,11.36,70.36,0.824,67.42,25.85,1002.168,0,0.01214838
25/07/2020 03:00:00,33803,13.7,0,0,0,0,0,0,10.92,59.55,1.276,34.82,16.82,1001.934,0,0.0121476
25/07/2020 04:00:00,33804,13.7,0.01343604,0,0,0.0006213391,0,0,12.4,55.19,1.175,41.7,25.25,1001.743,0,0.01213196
25/07/2020 05:00:00,33805,13.71,0.01368485,0,0,0,0,0,13.56,46.07,1.35,60.29,16.35,1001.546,1.146513E-05,0.01213274
25/07/2020 06:00:00,33806,13.71,0.02189577,0,0,0,0,0,12.79,63.11,1.302,203.1,69.8,1001.717,0,0.01214134
25/07/2020 07:00:00,33807,13.7,0,0,0,0,0,0,10.62,70.74,1.123,89.3,13.6,1002.055,0,0.01213509
25/07/2020 08:00:00,33808,13.7,0.007215651,0,2.340778,2.403547,2.023311,0,9.09,66.87,0.945,53.63,23.66,1002.275,0.03495717,0.03139117
25/07/2020 09:00:00,33809,13.7,256.1937,0,37.48737,81.01205,76.73267,243.9718,10.5,60.57,1.22,37.35,30.88,1002.504,0.6845827,0.3252325
25/07/2020 10:00:00,33810,13.7,566.2032,0,70.47687,244.2917,191.0276,548.3411,15.27,50.44,0.706,27.41,30.24,1002.763,2.650152,0.872614
25/07/2020 11:00:00,33811,13.71,689.866,0,87.28866,396.2263,75.23137,681.3658,18.6,38.09,1.254,346.9,21.03,1002.853,5.817485,1.491722
25/07/2020 12:00:00,33812,13.71,772.8305,0,90.69777,512.5306,79.42032,771.9581,20.84,35.54,3.585,343.3,24.84,1002.839,9.242534,2.026865
25/07/2020 13:00:00,33813,13.71,797.5275,0,93.05392,566.7336,81.87185,801.8743,21.05,33.93,4.005,350.9,26.31,1002.601,11.13951,2.276815
25/07/2020 14:00:00,33814,13.71,797.6619,0,91.38554,558.4185,80.39093,801.3572,21.62,37.07,4.915,352.6,25.52,1001.865,10.9685,2.248401
25/07/2020 15:00:00,33815,13.71,736.04,0,94.99441,478.7952,82.99954,733.2172,20.95,54.43,3.48,305,36.5,1001.762,8.543027,1.906194
25/07/2020 16:00:00,33816,13.71,636.7302,0,88.70188,347.2017,79.586,622.2961,19.36,64.07,2.259,295.1,28.79,1002.188,5.123941,1.359226
25/07/2020 17:00:00,33817,13.71,519.6824,0,60.91515,192.649,168.2895,487.7995,18.46,65.05,1.485,297.7,45.55,1002.628,2.080477,0.7396446
25/07/2020 18:00:00,33818,13.7,221.7658,0,22.58836,48.18283,48.63278,169.3388,17.42,74.1,1.573,6.776,42.24,1002.785,0.370356,0.210196
25/07/2020 19:00:00,33819,13.71,0.007710705,0,0.04949566,0.01138741,0.1216421,0,15.02,86.8,1.24,337.5,36.78,1003.609,0.002601832,0.01479146
25/07/2020 20:00:00,33820,13.71,0,0,0,0,0,0,13.84,90.1,0.138,8.98,34.58,1004.414,0,0.01213274
25/07/2020 21:00:00,33821,13.71,0,0,0,0,0,0,12.64,92.3,0.233,69.84,15.81,1005.061,1.146513E-05,0.01214369
25/07/2020 22:00:00,33822,13.71,0.2087561,0,0,0,0,0,12.29,91.6,0.733,74.17,12.36,1005.518,0,0.01213743
25/07/2020 23:00:00,33823,13.71,0.1395851,0,0.0002210366,0.01470503,0,0,12.71,90.1,0.333,77.49,17.26,1005.828,0,0.01215151
26/07/2020 00:00:00,33824,13.71,0.2032752,0,0.003094433,0.09982355,0,0,13.51,89.5,0.143,339.5,12.54,1006.102,0,0.01212883
26/07/2020 01:00:00,33825,13.71,0.06095605,0,0,0.04494027,0,0,13.96,92.4,0.385,357,18.37,1006.463,0,0.0121257
26/07/2020 02:00:00,33826,13.71,0.04751893,0,0,0,0,0,13.2,97.5,0.67,294.8,61.18,1007.14,0,0.01214916
26/07/2020 03:00:00,33827,13.71,0.1380884,0,0,0,0,0,13.03,98.3,0.571,53.79,46.53,1007.461,0,0.01214838
26/07/2020 04:00:00,33828,13.71,0.1306271,0,0.009946522,0,0,0,13.06,98.8,0.722,279.6,26.27,1008.062,0,0.01212649
26/07/2020 05:00:00,33829,13.71,0.0009952589,0,0,0,0,0,12.96,98.4,0.819,275.4,28.71,1008.469,0,0.01213821
26/07/2020 06:00:00,33830,13.71,0,0,0,0,0,0,12.4,97.6,0.341,271.5,16.69,1009.041,1.146513E-05,0.01214838
26/07/2020 07:00:00,33831,13.71,0,0,0,0,0,0,11.7,92.4,0.736,304.5,32.06,1009.665,0,0.01213118
26/07/2020 08:00:00,33832,13.71,0,0,1.825984,1.783865,1.451876,0,11.59,95.9,0.58,278.6,51.46,1010.486,0.01895185,0.02341707
26/07/2020 09:00:00,33833,13.71,7.754336,0,33.11637,33.80603,31.48435,6.392077,11.89,96.8,0.847,155.1,65.26,1011.246,0.466172,0.2167482
26/07/2020 10:00:00,33834,13.71,15.48503,0,106.2729,108.816,91.2774,4.026178,12.75,91.7,0.531,170.7,28.17,1011.945,2.528622,0.7645972
26/07/2020 11:00:00,33835,13.71,657.3986,0,114.1415,419.855,90.65607,654.8869,15.21,72.11,1.01,181.4,35.64,1012.543,6.771464,1.731634
26/07/2020 12:00:00,33836,13.71,472.6261,0,172.4767,426.0238,147.4373,487.9676,15.67,65.85,2.859,205.1,29.04,1012.763,8.813013,1.931049
26/07/2020 13:00:00,33837,13.71,267.8318,0,274.0818,429.1948,230.0024,261.1518,15.92,63,2.742,201.4,28.35,1012.594,9.882341,2.024971
26/07/2020 14:00:00,33838,13.71,773.9039,0,139.2596,597.0222,117.552,784.2703,16.98,51.98,2.719,143.1,43.08,1012.071,11.80049,2.498794
26/07/2020 15:00:00,33839,13.71,827.3741,0,71.92199,511.3368,63.01748,835.68,17.77,48.57,2.407,152.9,42.8,1011.458,9.395121,2.156445
26/07/2020 16:00:00,33840,13.71,753.3806,0,67.0164,383.8329,59.16753,757.6775,17.51,49.9,2.976,144,33.29,1011.532,5.63866,1.564248
26/07/2020 17:00:00,33841,13.71,638.1278,0,51.00704,223.3573,177.0748,634.4251,16.77,52.37,3.748,140.8,29.61,1011.619,2.277539,0.8444483
26/07/2020 18:00:00,33842,13.71,279.8184,0,23.59761,57.82029,57.4559,224.8237,15.65,57.93,3.986,126.2,27.32,1011.737,0.4169022,0.2338287
26/07/2020 19:00:00,33843,13.71,0,0,0.2377937,0.1768434,0.2718512,0,14.45,65.86,4.547,123,26.48,1011.806,0.003301956,0.01531316
26/07/2020 20:00:00,33844,13.71,0,0,0,0,0,0,13.42,67.07,4.867,117.2,26.73,1012.418,0,0.01213352
26/07/2020 21:00:00,33845,13.71,0,0,0,0,0,0,12.73,65.04,5.387,116.1,26.09,1012.554,0,0.01213665
26/07/2020 22:00:00,33846,13.71,0,0,0,0,0,0,12.38,65.81,4.606,114.3,25.28,1012.631,0,0.01213821
26/07/2020 23:00:00,33847,13.71,0,0,0,0,0,0,12.26,66.21,5.508,116.9,24.98,1012.542,0,0.01213431
27/07/2020 00:00:00,33848,13.71,0,0,0,0,0,0,12.03,64.92,5.288,118.5,25.94,1012.353,0,0.01211945
27/07/2020 01:00:00,33849,13.7,0,0,0,0,0,0,12.05,62.6,4.834,118,26.46,1011.893,0,0.012139
27/07/2020 02:00:00,33850,13.7,0.02985786,0,0,0,0,0,11.88,69.58,3.267,124.9,36.37,1011.584,0,0.01212961
27/07/2020 03:00:00,33851,13.7,0.0009952622,0,0,0,0,0,9.9,71.97,0.895,169.1,58.65,1011.134,0,0.01213509
27/07/2020 04:00:00,33852,13.71,0.0176659,0,0,0,0,0,9,66.86,2.135,84.5,23.27,1010.635,4.586051E-05,0.01211632
27/07/2020 05:00:00,33853,13.71,0.03085802,0,0,0,0,0,10.06,70.89,1.521,122,36.16,1010.033,1.146513E-05,0.0121085
27/07/2020 06:00:00,33854,13.7,0,0,0,0,0,0,8.78,71.73,0.749,175.6,36.31,1009.853,9.172101E-05,0.01211163
27/07/2020 07:00:00,33855,13.7,0,0,0,0,0,0,6.457,80.9,0.592,72.09,16.32,1009.965,0.00230449,0.01210694
27/07/2020 08:00:00,33856,13.7,0.001493392,0,2.431552,2.191782,2.317609,0,5.917,83.2,1.127,77.49,24.81,1009.714,0.04806181,0.0367698
27/07/2020 09:00:00,33857,13.71,415.402,0,26.72873,100.5253,85.19718,418.2144,6.756,69.62,1.006,50.32,24.47,1009.609,0.8355554,0.3874989
27/07/2020 10:00:00,33858,13.71,741.6603,0,42.42426,281.0032,182.2198,741.815,11.23,61.06,0.45,352.6,39.01,1009.749,3.1796,1.044096
27/07/2020 11:00:00,33859,13.71,831.3542,0,50.88412,437.16,45.42949,843.5842,13.19,53.06,1.176,212.8,21.72,1009.927,6.634788,1.701259
27/07/2020 12:00:00,33860,13.7,874.9573,0,55.09811,546.1155,49.21057,889.564,15.52,54.33,0.951,229.1,29.88,1009.48,10.05558,2.213441
27/07/2020 13:00:00,33861,13.7,891.8373,0,57.57371,599.9136,52.88068,908.3691,16.58,47.58,1.631,241,31.33,1008.321,12.08373,2.477963
27/07/2020 14:00:00,33862,13.7,885.8972,0,56.5443,587.076,51.76183,900.7811,18.24,46.71,1.529,235.5,37.19,1007.261,11.9701,2.447728
27/07/2020 15:00:00,33863,13.71,857.9446,0,55.56354,513.5044,50.61497,865.8876,18.75,46.57,1.936,247.3,34.47,1006.105,9.652179,2.118886
27/07/2020 16:00:00,33864,13.71,797.0508,0,52.0446,386.5885,47.36658,794.519,18.36,54.02,2.059,254,30.17,1005.582,5.958147,1.54631
